The Sentinel,A Secret Service agent is framed as the mole in an assassination attempt on the President. He must clear his name and foil another assassination attempt while on the run from a Secret Service Protective Intelligence Division agent.,2006,6.1,"Action, Crime, Thriller",http://www.imdb.com/title/tt0443632/?ref_=adv_li_tt,"45,199"
Bajirao Mastani,"An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand.",2015,7.2,"Action, Drama, History",http://www.imdb.com/title/tt3735246/?ref_=adv_li_tt,"26,783"
Mass Effect: Andromeda,"The Andromeda Initiative sets a course for a new galaxy, hoping to find a new home for the species of the Milky Way.",2017,6.4,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt4876864/?ref_=adv_li_tt,"3,054"
Firewalker,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache hoard of gold.,1986,5,"Action, Adventure, Comedy",http://www.imdb.com/title/tt0091055/?ref_=adv_li_tt,"5,085"
Cyborg 2: Glass Shadow,"In the year 2074 the PinWheel corporation creates an 'almost-human' cyborg Casella Reese, aka Cash, designed specifically to charm/seduce her way into a rival manufacturer's headquarters ...                See full summary »",1993,3.8,"Action, Sci-Fi, Thriller",http://www.imdb.com/title/tt0106639/?ref_=adv_li_tt,"3,998"
Gun-ham-do,"During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (Hashima Island) to mine for coal, attempt to a dramatic escape.",2017,7.1,"Action, Drama, History",http://www.imdb.com/title/tt5969696/?ref_=adv_li_tt,"3,915"
Winchester '73,The journey of a prized rifle from one ill-fated owner to another parallels a cowboy's search for a murderous fugitive.,1950,7.7,"Action, Drama, Western",http://www.imdb.com/title/tt0043137/?ref_=adv_li_tt,"14,534"
Falcon Rising,"Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",2014,5.8,"Action, Adventure",http://www.imdb.com/title/tt2295722/?ref_=adv_li_tt,"6,503"
Troy the Odyssey,Based on the Epic Greek Poem as sung by Homer.,2017,2.6,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt5734548/?ref_=adv_li_tt,373
D.E.B.S.,"Plaid-skirted schoolgirls are groomed by a secret government agency to become the newest members of the elite national-defense group, D.E.B.S.",2004,5.3,"Action, Comedy, Romance",http://www.imdb.com/title/tt0367631/?ref_=adv_li_tt,"13,481"
Elite Squad: The Enemy Within,"After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups.",2010,8.1,"Action, Crime, Drama",http://www.imdb.com/title/tt1555149/?ref_=adv_li_tt,"73,463"
"Walker, Texas Ranger: Trial by Fire","Walker investigates a murder connected with a missing government weapon. In addition, he tries to track down a teen on the run from a crime syndicate.",2005,5.8,"Action, Crime, Thriller",http://www.imdb.com/title/tt0480273/?ref_=adv_li_tt,"1,343"
Ricochet,A District Attorney is terrorized by the criminal he put away years ago when he was a cop.,1991,6.1,"Action, Crime, Drama",http://www.imdb.com/title/tt0102789/?ref_=adv_li_tt,"14,280"
Mirai nikki,"A young man competes with people around the world for a chance to become the succesor of God, with a diary that is able to tell the future.",2011-2013,7.8,"Animation, Action, Drama",http://www.imdb.com/title/tt2069441/?ref_=adv_li_tt,"10,558"
Heaven & Earth,"During the Vietnam War, a Vietnamese woman struggles with life hustling on the streets, where she comes face to face with those involved in the conflict around her.",1993,6.8,"Action, Biography, Drama",http://www.imdb.com/title/tt0107096/?ref_=adv_li_tt,"12,039"
Tarzan and Jane,"Saved from a plane crash and given supernatural powers, teen Tarzan joins forces with brave city girl Jane to protect his jungle home from threats.",2017-2018,5.5,"Animation, Action, Adventure",http://www.imdb.com/title/tt6216718/?ref_=adv_li_tt,152
Tarzan,"Tarzan (Lord Greystoke), already well educated and fed up with civilization, returns to the jungle and, more or less assisted by chimpanzee Cheetah and orphan boy Jai, wages war against poachers and other bad guys.",1966-1968,7.2,"Action, Adventure",http://www.imdb.com/title/tt0060033/?ref_=adv_li_tt,609
Knights of Badassdom,Live-action role players conjure up a demon from Hell by mistake and they must deal with the consequences.,2013,5.7,"Action, Adventure, Comedy",http://www.imdb.com/title/tt1545660/?ref_=adv_li_tt,"17,770"
Den of Thieves 2,Plot unknown. A sequel to the 2018 film 'Den of Thieves'.,,NA,"Action, Crime, Drama",http://www.imdb.com/title/tt8008948/?ref_=adv_li_tt,NA
Birkebeinerne,"In the year 1206 Norway is raged by civil war. The King's illegitimate infant son, Håkon Håkonsson, which half the kingdom wants killed off, is guarded in secrecy by two men. A story which changed the course of the country's history.",2016,6.1,"Action, Adventure, Drama",http://www.imdb.com/title/tt4738360/?ref_=adv_li_tt,"4,984"
Final Fantasy: The Spirits Within,A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.,2001,6.4,"Animation, Action, Adventure",http://www.imdb.com/title/tt0173840/?ref_=adv_li_tt,"77,014"
No Escape,A soldier convicted for murdering his commanding officer is dumped and left to die on a prison island inhabited by two camps of convicts.,1994,6.1,"Action, Drama, Sci-Fi",http://www.imdb.com/title/tt0110678/?ref_=adv_li_tt,"17,147"
Salinjaui gieokbeob,A former serial killer with Alzheimer's fights to protect his daughter from her psychotic boyfriend.,2017,7,"Action, Crime, Thriller",http://www.imdb.com/title/tt5729348/?ref_=adv_li_tt,"2,796"
In the Blood,"When her husband goes missing during their Caribbean vacation, a woman sets off on her own to take down the men she thinks are responsible.",2014,5.8,"Action, Crime, Thriller",http://www.imdb.com/title/tt2101570/?ref_=adv_li_tt,"10,153"
Pawn Shop Chronicles,"An anthology of stories involving meth addicted white supremacists, a man looking for his kidnapped wife, and an Elvis impersonator.",2013,5.9,"Action, Comedy, Crime",http://www.imdb.com/title/tt1741243/?ref_=adv_li_tt,"9,703"
The Killer,"A disillusioned assassin accepts one last hit in hopes of using his earnings to restore vision to a singer he accidentally blinded, only to be double-crossed by his boss.",1989,7.9,"Action, Crime, Drama",http://www.imdb.com/title/tt0097202/?ref_=adv_li_tt,"42,141"
The Scarlet Pimpernel,"During the French Revolution, a mysterious English nobleman known only as The Scarlet Pimpernel (a humble wayside flower), snatches French aristos from the jaws of the guillotine, while ...                See full summary »",1982,7.7,"Action, Drama, Romance",http://www.imdb.com/title/tt0084637/?ref_=adv_li_tt,"3,891"
B: The Beginning,"In this anime series, scientists hope new humans will create universal peace, but they're kidnapped by an evil group with very different plans.",2018,7.4,"Animation, Action, Crime",http://www.imdb.com/title/tt7944664/?ref_=adv_li_tt,"1,852"
Alex Rider: Operation Stormbreaker,"After the death of his uncle, the 14-year-old schoolboy Alex Rider is forced by the Special Operations Division of the UK's secret intelligence service, MI6, into a mission which will save millions of lives.",2006,5.1,"Action, Adventure, Family",http://www.imdb.com/title/tt0457495/?ref_=adv_li_tt,"21,899"
Any Which Way You Can,"A trucker turned prize fighter, his brother and their pet orangutan have a series of misadventures involving the mob, corrupt cops, motorcycle gangs and pretty dames.",1980,6.1,"Action, Comedy",http://www.imdb.com/title/tt0080377/?ref_=adv_li_tt,"15,258"
Spider-Man,A young man with spider like abilities fights crime as a superhero in New York City while trying to have a normal personal life.,2003,7.1,"Animation, Action, Adventure",http://www.imdb.com/title/tt0290983/?ref_=adv_li_tt,"4,026"
The Scorpion King: Rise of a Warrior,"In Ancient Akkad, Mathayus grows up as the proud son of Ashur, a captain in the world-renowned military corps of Black Scorpions, first-rate bodyguards, most of which are sent to courts ...                See full summary »",2008,3.8,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt1104123/?ref_=adv_li_tt,"11,739"
Hilleo,A decades-old murder incident involving a group of friends who ran an illegal broadcasting station brings together three different people - a mysterious errand guy Healer who happens to ...                See full summary »,2014-2015,8.5,"Action, Comedy, Crime",http://www.imdb.com/title/tt4284216/?ref_=adv_li_tt,"2,899"
The Time Tunnel,Two scientists with a secret time travel project find themselves trapped in the time stream and appearing in notable periods of history.,1966-1967,7.6,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt0060036/?ref_=adv_li_tt,"2,401"
Fire Down Below,"Going undercover in rural Kentucky, an environmental agent tries to prove the dumping of toxic waste in the local coal mines by ruthless industrialists.",1997,5,"Action, Drama, Thriller",http://www.imdb.com/title/tt0119123/?ref_=adv_li_tt,"15,207"
Nowhere to Run,Escaped convict Sam Gillen single handedly takes on ruthless developers determined to evict Clydie - a widow with two young children. Nobody knows who Sam is.,1993,5.6,"Action, Crime, Drama",http://www.imdb.com/title/tt0107711/?ref_=adv_li_tt,"19,611"
Treasure Island,The treasure seeking adventures of young Jim Hawkins and pirate captain Long John Silver.,1990,7.4,"Action, Adventure, Crime",http://www.imdb.com/title/tt0100813/?ref_=adv_li_tt,"4,172"
Tengen toppa gurren lagann,"Two friends, Simon and Kamina, become the symbols of rebellion against the powerful Spiral King, who forced mankind into subterranean villages.",2007,8.3,"Animation, Action, Adventure",http://www.imdb.com/title/tt0948103/?ref_=adv_li_tt,"11,232"
Udta Punjab,A story that revolves around drug abuse in the affluent north Indian State of Punjab and how the youth there have succumbed to it en-masse resulting in a socio-economic decline.,2016,7.8,"Action, Crime, Drama",http://www.imdb.com/title/tt4434004/?ref_=adv_li_tt,"21,452"
Bite the Bullet,"A group of ex-rough riders, an ex-prostitute and a gunfighter enter a horse race in the desert.",1975,6.8,"Action, Adventure, Western",http://www.imdb.com/title/tt0072705/?ref_=adv_li_tt,"4,262"
Bakemono no ko,"When a young orphaned boy living on the streets of Shibuya stumbles upon a fantastic world of beasts, he's taken in by a gruff warrior beast looking for an apprentice.",2015,7.7,"Animation, Action, Adventure",http://www.imdb.com/title/tt4272866/?ref_=adv_li_tt,"14,581"
V.I.P.,"Campy syndicated series about Vallery Irons, a girl working at a hotdog stand who accidently saves a celebrity and is mistaken for a bodyguard. She and a team of beautiful bodyguards form a...                See full summary »",1998-2002,4.1,"Action, Comedy, Crime",http://www.imdb.com/title/tt0134269/?ref_=adv_li_tt,"3,853"
Toruk: The First Flight,A visually breathtaking odyssey inspired by the James Cameron's Classic Avatar.,2016,7.4,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt6404142/?ref_=adv_li_tt,54
Money Talks,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",1997,6.2,"Action, Comedy, Crime",http://www.imdb.com/title/tt0119695/?ref_=adv_li_tt,"25,540"
Action Jackson,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,1988,5.3,"Action, Comedy, Crime",http://www.imdb.com/title/tt0094612/?ref_=adv_li_tt,"8,673"
Alien Nation,"In 1988, Earth makes the first contact with an alien civilization. In 1991, these aliens, known as Newcomers, slowly begin to be integrated into human society after three years of quarantine.",1988,6.3,"Action, Sci-Fi",http://www.imdb.com/title/tt0094631/?ref_=adv_li_tt,"12,860"
Vampire Killers,"Their women having been enslaved by the local pack of lesbian vampires thanks to an ancient curse, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.",2009,5.1,"Action, Comedy, Fantasy",http://www.imdb.com/title/tt1020885/?ref_=adv_li_tt,"18,588"
Code of Silence,A Chicago cop is caught in a middle of a gang war while his own comrades shun him because he wants to take an irresponsible cop down.,1985,6,"Action, Crime, Drama",http://www.imdb.com/title/tt0088936/?ref_=adv_li_tt,"5,812"
Wild Target,A hitman tries to retire but a beautiful thief may change his plans.,2010,6.8,"Action, Comedy, Crime",http://www.imdb.com/title/tt1235189/?ref_=adv_li_tt,"33,025"
When Heroes Fly,"Four friends, 11 years after a major falling out, reunite on a final mission:to find Yaeli, the former lover of one man and sister of another. Can they triumph over and find the strength ...                See full summary »",2018,8.2,"Action, Drama",http://www.imdb.com/title/tt8220344/?ref_=adv_li_tt,363
On Deadly Ground,Mystical martial artist/environmental agent takes on a ruthless oil corporation.,1994,4.4,"Action, Adventure, Thriller",http://www.imdb.com/title/tt0110725/?ref_=adv_li_tt,"20,141"
Hitman 2,"Agent 47 embarks on a stealth mission to track down the elusive Shadow Client while learning the truth about his past. The spy thriller takes the assassin across international locations, from vibrant Miami to dangerous rainforests.",2018,NA,"Action, Adventure, Crime",http://www.imdb.com/title/tt8525684/?ref_=adv_li_tt,NA
Welcome to the Punch,"When a notorious criminal is forced to return to London, it gives a detective one last chance to take down the man he's always been after.",2013,6.1,"Action, Crime, Thriller",http://www.imdb.com/title/tt1684233/?ref_=adv_li_tt,"29,981"
The Silencers,Retired agent Matt Helm is re-activated in order to stop an evil organization from exploding an atom bomb over the USA and starting WWIII.,1966,6.1,"Action, Adventure, Comedy",http://www.imdb.com/title/tt0060980/?ref_=adv_li_tt,"2,275"
Hyena Road,"Three different men, three different worlds, three different wars - all stand at the intersection of modern warfare - a murky world of fluid morality where all is not as it seems.",2015,6.5,"Action, Drama, War",http://www.imdb.com/title/tt4034452/?ref_=adv_li_tt,"5,765"
Gone in 60 Seconds,"Insurance investigator Maindrian Pace and his team lead double-lives as unstoppable car thieves. When a South American drug lord pays Pace to steal 48 cars for him, all but one, a 1973 Ford...                See full summary »",1974,6.5,"Action, Crime, Drama",http://www.imdb.com/title/tt0071571/?ref_=adv_li_tt,"7,379"
Thundercats,"After his home kingdom is destroyed by the ancient devil priest Mumm-Ra, the young Thundercat Lord Lion-O leads a team of survivors as they fight evil on Third Earth.",2011-2012,7.9,"Animation, Action, Adventure",http://www.imdb.com/title/tt1666278/?ref_=adv_li_tt,"5,667"
Insomnia,"Insomnia is an illegal game, a costly entertainment, that is held once a year in an exclusive casino where only rich and powerful play. Bets have been placed - the game has begun.",2018,6.4,"Action, Drama",http://www.imdb.com/title/tt3958022/?ref_=adv_li_tt,56
The Art of War,"Shaw is an operative for the United Nations' covert dirty-tricks squad, using espionage and quasi-ethical tactics to secure peace and cooperation. When a shipping container full of dead ...                See full summary »",2000,5.7,"Action, Adventure, Crime",http://www.imdb.com/title/tt0160009/?ref_=adv_li_tt,"26,996"
G.I. Joe: Ever Vigilant,The GI Joe force is reinstated for a confrontation when the Cobra terrorists acquire a deadly new weapon.,2020,NA,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt2813796/?ref_=adv_li_tt,NA
The Tournament,"A tournament is watched by dozens of wealthy men betting on which one of the 30 assassins will survive the next 24 hours kill or die and claim the USD10,000,000 prize. It takes place in an English town with plenty of CCTVs.",2009,6.1,"Action, Thriller",http://www.imdb.com/title/tt0471041/?ref_=adv_li_tt,"32,625"
Silent Rage,"A sheriff tries to stop the killing spree of a mute maniacal murderer who, as the result of years of medical experimentation, has the ability to self-heal.",1982,5.5,"Action, Crime, Horror",http://www.imdb.com/title/tt0084684/?ref_=adv_li_tt,"4,126"
Söz,"Yavuz Karasu, a well-trained Turkish soldier, is in Istanbul with his fiance where a terrorist operation takes place. Dr. Bahar, who is not a surgeon, tries to save his fiance. After this ...                See full summary »",2017,7.1,"Action, Drama, War",http://www.imdb.com/title/tt6942048/?ref_=adv_li_tt,"1,663"
Anna,Plot unknown. Will focus on an action heroine.,2019,NA,"Action, Thriller",http://www.imdb.com/title/tt7456310/?ref_=adv_li_tt,NA
Rise of the Tomb Raider,"Lara Croft continues her late father's research, trekking across Siberia in search of the answers her father couldn't find, facing off against an ancient and ruthless shadow organisation.",2015,8.8,"Action, Adventure, Drama",http://www.imdb.com/title/tt3791072/?ref_=adv_li_tt,"4,488"
The Guyver,"A young man discovers a mechanical device that merges with his own body, turning him into a cyborg superhero. When strange creatures start appearing, trying to take the device back, he ...                See full summary »",1991,4.9,"Action, Comedy, Sci-Fi",http://www.imdb.com/title/tt0101988/?ref_=adv_li_tt,"4,172"
Phantasm: Ravager,The final installment of the long-running Phantasm series.,2016,5.1,"Action, Fantasy, Horror",http://www.imdb.com/title/tt3627704/?ref_=adv_li_tt,"2,649"
Fair Game,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her.",1995,4.2,"Action, Crime, Romance",http://www.imdb.com/title/tt0113010/?ref_=adv_li_tt,"11,104"
Lost Boys: The Thirst,"In San Cazador, California, the clumsy vampire hunter Edgar Frog is evicted from his trailer. But the best-seller writer Gwen Lieber offers him a job to destroy the head vampire DJ X that ...                See full summary »",2010,5.2,"Action, Adventure, Comedy",http://www.imdb.com/title/tt1400526/?ref_=adv_li_tt,"3,669"
Police Woman,"Follows Sergeant Pepper Anderson, LAPD's top undercover cop. A member of the Criminal Conspiracy Unit, Pepper works the wild side of the street, where she poses as everything from a gangster's moll to a streetwalker to a prison inmate.",1974-1978,6.6,"Action, Crime, Drama",http://www.imdb.com/title/tt0071034/?ref_=adv_li_tt,"1,345"
Formula 51,An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit.,2001,6.3,"Action, Comedy, Crime",http://www.imdb.com/title/tt0227984/?ref_=adv_li_tt,"45,393"
Coffy,A black nurse takes vigilante justice against inner-city drug dealers after her sister becomes their latest victim.,1973,6.9,"Action, Crime, Thriller",http://www.imdb.com/title/tt0069897/?ref_=adv_li_tt,"8,067"
Jimmy Neutron: Boy Genius,An eight year-old boy genius and his friends must rescue their parents after the adults are abducted by aliens.,2001,6,"Animation, Action, Adventure",http://www.imdb.com/title/tt0268397/?ref_=adv_li_tt,"27,330"
The Shaft,"When the express elevators in the Millennium Building, one of New York's most famous landmarks, start to malfunction and behave in erratic ways, elevator mechanic Mark Newman is sent out to...                See full summary »",2001,4.5,"Action, Horror, Mystery",http://www.imdb.com/title/tt0247303/?ref_=adv_li_tt,"3,540"
Robin Hood,The Swashbuckling legend of Robin Hood unfolds in the 12th century when the mighty Normans ruled England with an iron fist.,1991,5.8,"Action, Adventure, Drama",http://www.imdb.com/title/tt0102797/?ref_=adv_li_tt,"4,094"
Arn: Tempelriddaren,"Arn, the son of a high-ranking Swedish nobleman is educated in a monastery and sent to the Holy Land as a knight templar to do penance for a forbidden love.",2007,6.6,"Action, Adventure, Drama",http://www.imdb.com/title/tt0837106/?ref_=adv_li_tt,"19,637"
Nightwing: Escalation,The adventures of Nightwing defending Gotham City in Batman's absence.,2011,5.2,Action,http://www.imdb.com/title/tt2034429/?ref_=adv_li_tt,74
Condorman,Cartoonist Woody becomes the superhero he draws. Using his gadgets he helps a Soviet spy defect to the West.,1981,5.8,"Action, Adventure, Comedy",http://www.imdb.com/title/tt0082199/?ref_=adv_li_tt,"4,050"
Memphis Belle,"In 1943, the crew of a B-17 based in UK prepares for its 25th and last bombing mission over Germany before returning home to the USA.",1990,6.9,"Action, Drama, War",http://www.imdb.com/title/tt0100133/?ref_=adv_li_tt,"24,773"
Sniper: Ghost Shooter,Elite snipers Brandon Beckett (Chad Michael Collins) and Richard Miller (Billy Zane) tasked with protecting a gas pipeline from terrorists looking to make a statement. When the starts ...                See full summary »,2016,5.4,"Action, Drama, Thriller",http://www.imdb.com/title/tt5090828/?ref_=adv_li_tt,"1,680"
The Shepherd,A former New Orleans cop battles drug cartels and ex-Army Special Forces who are smuggling drugs from Mexico into U.S. through a Texas border town.,2008,5.7,"Action, Crime, Thriller",http://www.imdb.com/title/tt0827521/?ref_=adv_li_tt,"5,852"
Stone Cold,A tough Alabama cop is blackmailed by the FBI into going undercover in a violent Mississippi biker gang.,1991,5.9,"Action, Crime, Drama",http://www.imdb.com/title/tt0102984/?ref_=adv_li_tt,"6,022"
Thunderbirds,"In the 21st century, the Tracy family operate a unique private mechanized emergency response service.",1965-1966,7.9,"Animation, Action, Adventure",http://www.imdb.com/title/tt0057790/?ref_=adv_li_tt,"3,356"
L'immortel,A retired mobster goes on a revenge spree after being left for dead with 22 bullets in his body by his former childhood friend.,2010,6.7,"Action, Crime, Thriller",http://www.imdb.com/title/tt1167638/?ref_=adv_li_tt,"29,290"
Karadayi,The Kara family's life is turned upside down because of a wrongful accusation that results in the imprisonment of Nazif Kara for a murder he didn't commit.,2012-2015,7.4,"Action, Crime, Drama",http://www.imdb.com/title/tt2339608/?ref_=adv_li_tt,"4,311"
Neon Genesis Evangelion: The End of Evangelion,Concurrent theatrical ending of the TV series Shin Seiki Evangelion (1995).,1997,8.3,"Animation, Action, Drama",http://www.imdb.com/title/tt0169858/?ref_=adv_li_tt,"24,361"
Assassin's Creed II,"Desmond Miles is trained to become a modern-day Assassin through the resurrected memories of ancestor Ezio Auditore da Firenze, who uncovers a massive Templar conspiracy in Renaissance Italy leading to the new Pope.",2009,9.1,"Action, Adventure, Drama",http://www.imdb.com/title/tt1201133/?ref_=adv_li_tt,"16,826"
The Young Lions,"WW2 drama that follows the lives of three young men, one German and two Americans, during wartime.",1958,7.3,"Action, Drama, War",http://www.imdb.com/title/tt0052415/?ref_=adv_li_tt,"6,389"
Gleaming the Cube,"Brian's adopted brother is killed when he discovers that the shop he works in sends weapons to Vietnam instead of medications. To the police it looks like suicide, but Brian knows better so...                See full summary »",1989,6.2,"Action, Drama, Mystery",http://www.imdb.com/title/tt0097438/?ref_=adv_li_tt,"6,186"
Deadman Wonderland,"After being falsely convicted for the murder of his entire class, a young man must learn to survive in a mysterious prison with a perverted take on incarceration while also looking to clear his name.",2011,7.3,"Animation, Action, Drama",http://www.imdb.com/title/tt1909447/?ref_=adv_li_tt,"7,057"
Mortal Kombat: Conquest,"Kung Lao has triumphed in the Mortal Kombat tournament, defeating Shang Tsung and saving Earth Realm. Now, he must train a new generation of warriors for the next tournament.",1998-1999,6.5,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt0170982/?ref_=adv_li_tt,"3,655"
Can Kiriklari,The series tells the story of two women police drama.,2018,9,"Action, Drama",http://www.imdb.com/title/tt9060306/?ref_=adv_li_tt,69
5 Headed Shark Attack,"Shaped like a demented starfish, a monster 5-headed shark terrorizes the open ocean before invading the beaches of Puerto Rico, endangering the once peaceful island paradise.",2017,3.2,"Action, Adventure, Comedy",http://www.imdb.com/title/tt6719524/?ref_=adv_li_tt,673
Beowulf & Grendel,"In Denmark, during the 6th century, Danish king Hrothgar and his warriors kill a troll whose son, Grendel, vows revenge.",2005,5.9,"Action, Adventure, Drama",http://www.imdb.com/title/tt0402057/?ref_=adv_li_tt,"16,583"
The Green Hornet,A newspaper publisher and his Asian valet/martial arts expert battle crime as the feared Green Hornet and Kato.,1966-1967,7.6,"Action, Crime, Sci-Fi",http://www.imdb.com/title/tt0059991/?ref_=adv_li_tt,"2,140"
Spychosis,"When a dormant spy, exposed by the Wikileaks controversy, is suddenly being hunted by assassins he seeks help from an emergency room nurse to remove an experimental chip implanted in his head years before.",,NA,"Action, Comedy, Drama",http://www.imdb.com/title/tt2808092/?ref_=adv_li_tt,NA
Vampire Hunter D: Bloodlust,"When a girl is abducted by a vampire, a legendary bounty hunter is hired to bring her back.",2000,7.7,"Animation, Action, Adventure",http://www.imdb.com/title/tt0216651/?ref_=adv_li_tt,"25,928"
The Haunted World of El Superbeasto,"A washed-up luchador and a super-spy investigate Nazi zombies, a nefarious scientist, and a stripper with a Satanic birthmark.",2009,6,"Animation, Action, Comedy",http://www.imdb.com/title/tt0419724/?ref_=adv_li_tt,"6,474"
The Crow: City of Angels,The spirit of the Crow resurrects another man seeking revenge for the murder of his son.,1996,4.6,"Action, Crime, Fantasy",http://www.imdb.com/title/tt0115986/?ref_=adv_li_tt,"17,476"
Gabriel,GABRIEL tells the story of an archangel who fights to bring light back to purgatory - a place where darkness rules - and save the souls of the city's inhabitants.,2007,5.6,"Action, Fantasy, Horror",http://www.imdb.com/title/tt0857376/?ref_=adv_li_tt,"13,113"
Naked Weapon,"Details the workings of a mysterious assassination organization, (codenamed: Naked Weapon), led by its globally feared and master assassin, Fiona Birch. It essays the modus operandi of ...                See full summary »",2002,5.6,"Action, Crime, Drama",http://www.imdb.com/title/tt0341495/?ref_=adv_li_tt,"6,470"
Shadow Wolves,"Colonel Branson (Thomas Gibson), head of a secret and covert division of the NSA, keeps the Shadow Wolves operating albeit now independent and rogue. His anger after his daughter was killed...                See full summary »",2018,NA,Action,http://www.imdb.com/title/tt8031130/?ref_=adv_li_tt,NA
Crisis,"Centers on an idealistic Secret Service agent who finds himself at the center of an international crisis on his first day on the job. In his search for the truth, he will have to cross ...                See full summary »",2014,7.2,"Action, Drama, Thriller",http://www.imdb.com/title/tt2322158/?ref_=adv_li_tt,"7,717"
The Most Dangerous Game,An insane hunter arranges for a ship to be wrecked on an island where he can indulge in some sort of hunting and killing of the passengers.,1932,7.2,"Action, Adventure, Thriller",http://www.imdb.com/title/tt0023238/?ref_=adv_li_tt,"8,563"
24: Redemption,"Former Federal Agent Jack Bauer confronts African dictator Benjamin Juma, whose forces have been ordered to capture the children Bauer oversees for malicious military training.",2008,7.5,"Action, Adventure, Crime",http://www.imdb.com/title/tt0813980/?ref_=adv_li_tt,"25,052"
Bharat Ane Nenu,"To make good on a promise he made to his mother, a university graduate returns to India and becomes disillusioned by the government corruption he encounters.",2018,8.2,"Action, Drama",http://www.imdb.com/title/tt6980546/?ref_=adv_li_tt,"11,651"
Hansel & Gretel: Witch Hunters 2,"After killing the dark evil witch, the brother and sister Hansel and Gretel think that they are safe. But what they don't know is, there is another dark force striking them soon.",,NA,"Action, Fantasy",http://www.imdb.com/title/tt2784082/?ref_=adv_li_tt,NA
Gun Shy,An aging rock star's wife is kidnapped while vacationing in Chile.,2017,4,"Action, Adventure, Comedy",http://www.imdb.com/title/tt3910736/?ref_=adv_li_tt,"1,942"
Monstrum,Yoon Gyeom is a loyal subject of King Jung Jong of Joseon. He struggles to fight against a monster that threatens King Jung Jong's life and a group of people trying to depose King Jung Jong.,2018,6.1,"Action, Horror, Sci-Fi",http://www.imdb.com/title/tt4374286/?ref_=adv_li_tt,125
Squidbillies,"Follows the adventures of the Cuylers, an impoverished and dysfunctional family of anthropomorphic, air-breathing, redneck squids who live in a rural Appalachian community in the state of Georgia.",2005,6.6,"Animation, Action, Adventure",http://www.imdb.com/title/tt0457146/?ref_=adv_li_tt,"5,518"
Waterloo,"Facing the decline of everything he has worked to obtain, conqueror Napoleon Bonaparte and his army confront the British at the Battle of Waterloo.",1970,7.3,"Action, Biography, Drama",http://www.imdb.com/title/tt0066549/?ref_=adv_li_tt,"7,104"
Clockstoppers,A teenager accidentally activates a machine that enables him to speed up his body so that other people seem to be standing still.,2002,5.2,"Action, Adventure, Comedy",http://www.imdb.com/title/tt0157472/?ref_=adv_li_tt,"12,380"
Supercon,"A rag-tag group of former TV stars and comic book artists, who make their living working at conventions, decide to steal the loot from a crooked promoter and an overbearing former TV icon.",2018,3.7,"Action, Comedy",http://www.imdb.com/title/tt4454078/?ref_=adv_li_tt,479
Sherlock Jr.,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",1924,8.2,"Action, Comedy, Romance",http://www.imdb.com/title/tt0015324/?ref_=adv_li_tt,"29,837"
Shangri-La Suite,"Two young, damaged lovers head to Los Angeles to kill the King of Rock n Roll in the summer of 1974.",2016,5.1,"Action, Crime, Drama",http://www.imdb.com/title/tt3014078/?ref_=adv_li_tt,562
Pandora,The explosion of a nuclear power plant caused by an earthquake leads to a disaster which no one other than its workers can stop from spreading further.,2016,6.6,"Action, Drama",http://www.imdb.com/title/tt6302160/?ref_=adv_li_tt,"3,052"
Solarbabies,"In a post-apocalyptic future ruled by the military, a group of renegade teenage orphans find a legendary orb, Bohdai, that can supposedly bring the rain back to dried up Earth.",1986,4.8,"Action, Adventure, Drama",http://www.imdb.com/title/tt0091981/?ref_=adv_li_tt,"3,562"
Fast & Furious 10,Plot unknown. The tenth and final film of the 'Fast and Furious' franchise.,2021,NA,"Action, Adventure, Crime",http://www.imdb.com/title/tt5433140/?ref_=adv_li_tt,NA
Marvel Rising: Initiation,"Ghost-Spider is on the run after being framed for her friend Kevin's murder, while Ms. Marvel, Squirrel Girl, Quake, and Patriot attempt to bring her in.",2018,3.4,"Animation, Action",http://www.imdb.com/title/tt9073722/?ref_=adv_li_tt,50
